id,loan_status
58813,0.0265349583499338
58814,0.0310903633884583
58815,0.108820406941183
58816,0.0550158170796007
58817,0.00401572613175056
58818,0.126927108891785
58819,0.0859291142845813
58820,0.00681771279208896
58821,0.0274995609273396
58822,0.0191369554122858
58823,0.239012915748664
58824,0.141788475804812
58825,0.00497968283620052
58826,0.0978653482217232
58827,0.101459352595075
58828,0.00844856813511909
58829,0.0535685238059091
58830,0.0257224946264821
58831,0.177466097430996
58832,0.0118530462543994
58833,0.020365049231353
58834,0.0470948150369715
58835,0.350812182982219
58836,0.0619078577480042
58837,0.223430780634909
58838,0.0205907919374486
58839,0.00497968283620052
58840,0.026308464319374
58841,0.793241488246078
58842,0.00427803464065235
58843,0.016887941884503
58844,0.0776608338692497
58845,0.0574575676795332
58846,0.00334948012914849
58847,0.101459352595075
58848,0.325548436556142
58849,0.700749996178902
58850,0.0948991502205477
58851,0.139941054822486
58852,0.104089339917195
58853,0.0264691467955634
58854,0.763886383364513
58855,0.102906253305634
58856,0.0206288547651867
58857,0.0851489102846308
58858,0.241717314808256
58859,0.0737680546883242
58860,0.00893254620543564
58861,0.0564458178997995
58862,0.406302982676782
58863,0.702481190476607
58864,0.0188375966216979
58865,0.186082225311552
58866,0.0129596482968431
58867,0.00236931723291153
58868,0.0453868714745882
58869,0.0580113396799328
58870,0.703048946143353
58871,0.00937788876221447
58872,0.0795798027121529
58873,0.0438023681038604
58874,0.149722125208581
58875,0.0211980556567035
58876,0.0212081519948516
58877,0.00329936237631752
58878,0.126927108891785
58879,0.0346197828489773
58880,0.0097558957857349
58881,0.0659545581772332
58882,0.0191369554122858
58883,0.0265281794450732
58884,0.43508415787386
58885,0.112668421220891
58886,0.00426303184248588
58887,0.19784608421974
58888,0.183028284966444
58889,0.160768823798551
58890,0.272414217618698
58891,0.0831340216552695
58892,0.0498714529620489
58893,0.0205907919374486
58894,0.0757112460569549
58895,0.00995402372184032
58896,0.0191369554122858
58897,0.188144374862893
58898,0.271095224711632
58899,0.284508991116305
58900,0.0254096921761275
58901,0.0367992509270407
58902,0.12104027444794
58903,0.00426303184248588
58904,0.05609189930733
58905,0.00676514243006204
58906,0.142218341998497
58907,0.0968289935722565
58908,0.0076528605447456
58909,0.204793976947724
58910,0.00426385206011503
58911,0.045235765968813
58912,0.00237667737277672
58913,0.142218341998497
58914,0.0234213833430974
58915,0.0196133025908377
58916,0.0501388858312841
58917,0.126853164691204
58918,0.0212292094949782
58919,0.0128778661996647
58920,0.619973430018017
58921,0.0380981906353793
58922,0.122624924828854
58923,0.0157185112225219
58924,0.126792212872527
58925,0.0154617178560471
58926,0.00872044534137186
58927,0.0232407705438066
58928,0.153887789069293
58929,0.00448765315660734
58930,0.0765081375516039
58931,0.515448511631341
58932,0.930219806788005
58933,0.280336917659964
58934,0.0767446978566007
58935,0.0723490219230162
58936,0.177466097430996
58937,0.0153504844981473
58938,0.0272751207815185
58939,0.0209164862837405
58940,0.010835592184493
58941,0.126927108891785
58942,0.0581144712700954
58943,0.0127314608536284
58944,0.0386644595228151
58945,0.0725861712159974
58946,0.0423319372323843
58947,0.0153504844981473
58948,0.0228651516864092
58949,0.0158337688072293
58950,0.279473291057466
58951,0.0943662248457675
58952,0.0122086280756778
58953,0.0214837027713181
58954,0.205896766864022
58955,0.0948991502205477
58956,0.00662098191017051
58957,0.284508991116305
58958,0.866233310967363
58959,0.014261258330879
58960,0.0940651344559077
58961,0.0115035137578039
58962,0.0968403254256729
58963,0.149722125208581
58964,0.0259344992345506
58965,0.0259344992345506
58966,0.0392303981854828
58967,0.0158617572349847
58968,0.0203951153100669
58969,0.344232515881647
58970,0.0112126215749685
58971,0.406302982676782
58972,0.0659545581772332
58973,0.128502404996056
58974,0.181741603610017
58975,0.128114053409604
58976,0.0977906383667938
58977,0.0286698380766081
58978,0.112956907873751
58979,0.181741603610017
58980,0.0201118489982644
58981,0.0148723773668983
58982,0.00907368393321277
58983,0.0104733491625012
58984,0.0356822126362686
58985,0.0436722460713308
58986,0.406302982676782
58987,0.00639294116460034
58988,0.183020176220973
58989,0.126927108891785
58990,0.007604309027439
58991,0.100006424162051
58992,0.045235765968813
58993,0.00437678519759261
58994,0.100006424162051
58995,0.9409113090791
58996,0.05609189930733
58997,0.708932518644608
58998,0.00676514243006204
58999,0.0564458178997995
59000,0.286714853738271
59001,0.170118827442062
59002,0.141788475804812
59003,0.122645084417987
59004,0.0423319372323843
59005,0.00601611562020671
59006,0.0465382371195745
59007,0.0521575205214823
59008,0.880824773416799
59009,0.0635685599956413
59010,0.0212081519948516
59011,0.00761641040475697
59012,0.0170410216620597
59013,0.0100885406762906
59014,0.0200136635375341
59015,0.153021987854845
59016,0.0261506604950722
59017,0.0340428851098545
59018,0.122624924828854
59019,0.0159169266860758
59020,0.0210534190005939
59021,0.0503071816922992
59022,0.0472286278732446
59023,0.235661906322281
59024,0.0280655430872593
59025,0.96768968856685
59026,0.0232287675970553
59027,0.0148870165781324
59028,0.0725861712159974
59029,0.0438023681038604
59030,0.0141292640210059
59031,0.160988814714805
59032,0.415363939433419
59033,0.0775107014379917
59034,0.126927108891785
59035,0.0212081519948516
59036,0.0725861712159974
59037,0.406302982676782
59038,0.0438023681038604
59039,0.0093584255648272
59040,0.0745273009492575
59041,0.0436722460713308
59042,0.05609189930733
59043,0.278203519538399
59044,0.0118348362170404
59045,0.0944620531334546
59046,0.338124386213753
59047,0.406302982676782
59048,0.0234581439949801
59049,0.125109149257546
59050,0.0232287675970553
59051,0.197740182028646
59052,0.0159169266860758
59053,0.0576489384317231
59054,0.0203951153100669
59055,0.122624924828854
59056,0.0163374384801365
59057,0.928457439069452
59058,0.00720894618438183
59059,0.0800691218038647
59060,0.0191369554122858
59061,0.00723771131426164
59062,0.0723490219230162
59063,0.00661642047625962
59064,0.0723490219230162
59065,0.00426303184248588
59066,0.0257224946264821
59067,0.00937788876221447
59068,0.0704732190927975
59069,0.0175713531552984
59070,0.0471247763911448
59071,0.19784608421974
59072,0.0597392133674252
59073,0.344232515881647
59074,0.0231608134620867
59075,0.0625579389171826
59076,0.0212081519948516
59077,0.963878786270682
59078,0.100210555480079
59079,0.125524322745855
59080,0.010835592184493
59081,0.0304407058450733
59082,0.177466097430996
59083,0.00963131163086362
59084,0.00723771131426164
59085,0.182338882253477
59086,0.338124386213753
59087,0.139941054822486
59088,0.112472254254588
59089,0.0776608338692497
59090,0.0597471002760551
59091,0.00661642047625962
59092,0.0773174557625223
59093,0.122490108791516
59094,0.0623412319411323
59095,0.00355987643274549
59096,0.350812182982219
59097,0.160768823798551
59098,0.055357823134012
59099,0.0122116947331314
59100,0.02059763132376
59101,0.0197116033346384
59102,0.0259344992345506
59103,0.0561918221030599
59104,0.00290102530040308
59105,0.222819207498981
59106,0.00320242569652237
59107,0.05609189930733
59108,0.172113207273655
59109,0.129250684584037
59110,0.00881645660585086
59111,0.0215579978120898
59112,0.101138157895507
59113,0.133749890643046
59114,0.0386644595228151
59115,0.279473291057466
59116,0.0107319859108182
59117,0.0122116947331314
59118,0.0902173905466502
59119,0.0419114135438978
59120,0.0203951153100669
59121,0.0180793526363653
59122,0.133749890643046
59123,0.299688952448693
59124,0.201960434711858
59125,0.160768823798551
59126,0.126792212872527
59127,0.0950038423518909
59128,0.0730289623828546
59129,0.0196812595028417
59130,0.0657398859224598
59131,0.0840345318805637
59132,0.106913031665256
59133,0.76066247100765
59134,0.225690901758436
59135,0.00095594301365314
59136,0.0104733491625012
59137,0.142218341998497
59138,0.055995096071267
59139,0.00676514243006204
59140,0.0840345318805637
59141,0.154517132108989
59142,0.29992375597897
59143,0.0332748834479573
59144,0.0414678750198003
59145,0.0764950827118774
59146,0.215914665812784
59147,0.0329652093294195
59148,0.126792212872527
59149,0.02365254670642
59150,0.0359398960182217
59151,0.0577108489244752
59152,0.0258608909034319
59153,0.00708055607615955
59154,0.0424752001451992
59155,0.0739425356769541
59156,0.128502404996056
59157,0.00979456417923864
59158,0.101624144176348
59159,0.0328529217549737
59160,0.225690901758436
59161,0.0484727427947665
59162,0.0188375966216979
59163,0.0327936054478142
59164,0.101303954317356
59165,0.10128636780102
59166,0.0112126215749685
59167,0.0853963505855099
59168,0.284537572645147
59169,0.181741603610017
59170,0.126927108891785
59171,0.0163374384801365
59172,0.0988824467504269
59173,0.0258232110156147
59174,0.0140294078867355
59175,0.0442268160994563
59176,0.278203519538399
59177,0.0125793127168778
59178,0.00948158320813682
59179,0.0163404083249021
59180,0.494214256594496
59181,0.137466401094794
59182,0.223430780634909
59183,0.068103887768681
59184,0.0593659442219615
59185,0.232783912037242
59186,0.180268232743346
59187,0.0438023681038604
59188,0.0723490219230162
59189,0.0129596482968431
59190,0.042349967397581
59191,0.0300715717587928
59192,0.103186548402821
59193,0.015397580130496
59194,0.188372373060192
59195,0.0600775431897663
59196,0.287436940028893
59197,0.234050352598771
59198,0.00747431103657455
59199,0.00289255414490681
59200,0.986611312921762
59201,0.0205907919374486
59202,0.0115035137578039
59203,0.338124386213753
59204,0.0948991502205477
59205,0.0111510666909577
59206,0.0321492606493186
59207,0.0371109488203889
59208,0.0438023681038604
59209,0.0465803330306558
59210,0.101459352595075
59211,0.0800367134724927
59212,0.0424752001451992
59213,0.444227832944588
59214,0.0757452351247926
59215,0.0076528605447456
59216,0.0438023681038604
59217,0.0121661530055223
59218,0.00415830450952268
59219,0.00881645660585086
59220,0.398751983692504
59221,0.9409113090791
59222,0.0530320930032938
59223,0.0208272344928881
59224,0.479175061950774
59225,0.0103960291433861
59226,0.0275940733638433
59227,0.604850866031914
59228,0.168751216699852
59229,0.000824501042502231
59230,0.0112681262777797
59231,0.0024464826256534
59232,0.0858971944553819
59233,0.0764950827118774
59234,0.126927108891785
59235,0.0123880385547217
59236,0.11845726474649
59237,0.0948991502205477
59238,0.0118530462543994
59239,0.186425448269823
59240,0.0141292640210059
59241,0.125524322745855
59242,0.146174230689411
59243,0.93520009745256
59244,0.0764950827118774
59245,0.856460925206122
59246,0.0177010847751492
59247,0.0725861712159974
59248,0.00937788876221447
59249,0.0613832890134662
59250,0.219622053187916
59251,0.05609189930733
59252,0.00963131163086362
59253,0.0393635960797642
59254,0.0175713531552984
59255,0.0163404083249021
59256,0.00546233989246203
59257,0.9409113090791
59258,0.0349562840751147
59259,0.966830110048557
59260,0.034939332483719
59261,0.0163374384801365
59262,0.344232515881647
59263,0.00182010862655845
59264,0.0481720733383622
59265,0.524050712263564
59266,0.142218341998497
59267,0.428592112467468
59268,0.197513366142069
59269,0.00907368393321277
59270,0.919078361533156
59271,0.006390987585103
59272,0.871102974731132
59273,0.0205907919374486
59274,0.114797865678543
59275,0.0619078577480042
59276,0.125091458504622
59277,0.0205907919374486
59278,0.177466097430996
59279,0.0108322958032154
59280,0.0269821298921136
59281,0.161996134737982
59282,0.0196133025908377
59283,0.02059763132376
59284,0.0343498946829084
59285,0.113331004021898
59286,0.274388622701834
59287,0.0470948150369715
59288,0.856553469953921
59289,0.0163374384801365
59290,0.128114053409604
59291,0.0200136635375341
59292,0.00182010862655845
59293,0.0254096921761275
59294,0.406302982676782
59295,0.0177625362031131
59296,0.0101995871310204
59297,0.0201118489982644
59298,0.0501388858312841
59299,0.0564458178997995
59300,0.0367992509270407
59301,0.0774722728056497
59302,0.0412280694543067
59303,0.0943662248457675
59304,0.0201118489982644
59305,0.0590195509527662
59306,0.0188888180107613
59307,0.0339444590140002
59308,0.0184785329103161
59309,0.015397580130496
59310,0.00937788876221447
59311,0.344232515881647
59312,0.0481321421903642
59313,0.0911619731586017
59314,0.193512390230538
59315,0.0471247763911448
59316,0.832313767178987
59317,0.101459352595075
59318,0.0950612424543307
59319,0.44275133505097
59320,0.10698392900568
59321,0.24901189908721
59322,0.0730289623828546
59323,0.182338882253477
59324,0.672298724502478
59325,0.0340808641389675
59326,0.0260237766942108
59327,0.05609189930733
59328,0.0343498946829084
59329,0.163008409008025
59330,0.126927108891785
59331,0.0459248829818312
59332,0.103958517485701
59333,0.016887941884503
59334,0.0577108489244752
59335,0.0767446978566007
59336,0.151969113438336
59337,0.0260237766942108
59338,0.0370489189564674
59339,0.406302982676782
59340,0.287436940028893
59341,0.219532785082947
59342,0.0905499558246309
59343,0.00805310530303072
59344,0.29992375597897
59345,0.015397580130496
59346,0.0725861712159974
59347,0.122624924828854
59348,0.0215168521456524
59349,0.0501388858312841
59350,0.0253937896958456
59351,0.0455399814868034
59352,0.122624924828854
59353,0.912927692730169
59354,0.0555426124995029
59355,0.00497968283620052
59356,0.00720894618438183
59357,0.0218406090530993
59358,0.158998654295034
59359,0.111209286645995
59360,0.793241488246078
59361,0.0272272581550828
59362,0.126999851167997
59363,0.00983354424881981
59364,0.0243511652433666
59365,0.0159169266860758
59366,0.0175053339879313
59367,0.225690901758436
59368,0.893225563863579
59369,0.131390499421867
59370,0.015397580130496
59371,0.0107697852716605
59372,0.243248172277756
59373,0.160768823798551
59374,0.00881645660585086
59375,0.646224611499163
59376,0.912927692730169
59377,0.209277720757805
59378,0.287436940028893
59379,0.112873287466445
59380,0.049783465552437
59381,0.0535685238059091
59382,0.0965158429490713
59383,0.869412951074339
59384,0.0224945808999069
59385,0.0163374384801365
59386,0.344232515881647
59387,0.287436940028893
59388,0.158198334468896
59389,0.191033137312143
59390,0.125478104882386
59391,0.0876124307337705
59392,0.243248172277756
59393,0.287436940028893
59394,0.303908821133554
59395,0.0749601622368545
59396,0.126853164691204
59397,0.0596549905745962
59398,0.0195615683317837
59399,0.0188888180107613
59400,0.128114053409604
59401,0.0723490219230162
59402,0.0968403254256729
59403,0.0948991502205477
59404,0.223430780634909
59405,0.00282678214163437
59406,0.0459248829818312
59407,0.0354695077342776
59408,0.0309005708336632
59409,0.122624924828854
59410,0.00702894679043472
59411,0.0205907919374486
59412,0.0389129507479621
59413,0.00661642047625962
59414,0.128107804720192
59415,0.181741603610017
59416,0.042349967397581
59417,0.0260237766942108
59418,0.00995402372184032
59419,0.00546233989246203
59420,0.19784608421974
59421,0.420903385080682
59422,0.142218341998497
59423,0.0259344992345506
59424,0.19166781775168
59425,0.423906039664806
59426,0.00907368393321277
59427,0.0218406090530993
59428,0.106899626487767
59429,0.015397580130496
59430,0.0144479966376349
59431,0.0800367134724927
59432,0.0163374384801365
59433,0.05609189930733
59434,0.0104733491625012
59435,0.00289255414490681
59436,0.0119001201467518
59437,0.0328529217549737
59438,0.177385956476536
59439,0.0733139637405472
59440,0.00807237118860644
59441,0.0794487276284744
59442,0.0112126215749685
59443,0.00456887608479453
59444,0.207464904618072
59445,0.141788475804812
59446,0.122624924828854
59447,0.058893340874012
59448,0.0195615683317837
59449,0.0503071816922992
59450,0.112712579337679
59451,0.765323776180288
59452,0.138814774567998
59453,0.0623412319411323
59454,0.235661906322281
59455,0.106830596325632
59456,0.0224945808999069
59457,0.206101927589198
59458,0.162546862100487
59459,0.151969113438336
59460,0.0564458178997995
59461,0.00907368393321277
59462,0.0746100668848491
59463,0.0180793526363653
59464,0.0858971944553819
59465,0.24901189908721
59466,0.120045774669123
59467,0.0237916887958748
59468,0.00426385206011503
59469,0.151969113438336
59470,0.00183516723824262
59471,0.0581144712700954
59472,0.287436940028893
59473,0.0635819888709938
59474,0.0725861712159974
59475,0.0943662248457675
59476,0.0767446978566007
59477,0.0253937896958456
59478,0.0114634633833927
59479,0.0345568158770427
59480,0.0356822126362686
59481,0.0541331006133382
59482,0.9409113090791
59483,0.0260237766942108
59484,0.0343498946829084
59485,0.0584597222852538
59486,0.396213566141767
59487,0.0389129507479621
59488,0.0657398859224598
59489,0.0212081519948516
59490,0.0164054259006361
59491,0.223430780634909
59492,0.0950612424543307
59493,0.0573993881601841
59494,0.00831843087750614
59495,0.905122159699882
59496,0.0641482750334604
59497,0.955220988043057
59498,0.0483287472828468
59499,0.120468364212854
59500,0.717182960137261
59501,0.0264691467955634
59502,0.0555426124995029
59503,0.705113989807847
59504,0.00907368393321277
59505,0.113852391699214
59506,0.00425894617700502
59507,0.00937788876221447
59508,0.235661906322281
59509,0.0163485913976609
59510,0.107081055789149
59511,0.0155512602308043
59512,0.0321492606493186
59513,0.133341642043248
59514,0.0288680215302021
59515,0.10036803551834
59516,0.0564458178997995
59517,0.281781462640334
59518,0.00893254620543564
59519,0.00519731226223328
59520,0.055357823134012
59521,0.0948991502205477
59522,0.122624924828854
59523,0.0184785329103161
59524,0.0177625362031131
59525,0.728178047831578
59526,0.479175061950774
59527,0.0470114840183787
59528,0.0345568158770427
59529,0.0465382371195745
59530,0.160768823798551
59531,0.02365254670642
59532,0.00146886791183383
59533,0.153887789069293
59534,0.0470114840183787
59535,0.0303948176511855
59536,0.19784608421974
59537,0.017093469795101
59538,0.223430780634909
59539,0.0605163812072796
59540,0.486585762875401
59541,0.0401538578825358
59542,0.177466097430996
59543,0.0237916887958748
59544,0.0291477513858603
59545,0.0764950827118774
59546,0.0123199339618795
59547,0.0725861712159974
59548,0.00937788876221447
59549,0.0564458178997995
59550,0.0359398960182217
59551,0.0389129507479621
59552,0.0218406090530993
59553,0.0188439871733402
59554,0.0767446978566007
59555,0.0555426124995029
59556,0.0157185112225219
59557,0.00329936237631752
59558,0.10128636780102
59559,0.0332748834479573
59560,0.00427803464065235
59561,0.0203951153100669
59562,0.338124386213753
59563,0.0153504844981473
59564,0.742573214108862
59565,0.0464025153613173
59566,0.172113207273655
59567,0.0606663869496484
59568,0.0112126215749685
59569,0.0191369554122858
59570,0.126853164691204
59571,0.0597471002760551
59572,0.0212292094949782
59573,0.122490108791516
59574,0.667116850905155
59575,0.0605498882791293
59576,0.0359750430033804
59577,0.039322497717362
59578,0.284974939557644
59579,0.00805310530303072
59580,0.0259344992345506
59581,0.0213332285125699
59582,0.0125815868402454
59583,0.0511312820797617
59584,0.00661642047625962
59585,0.0723490219230162
59586,0.0457306742709723
59587,0.00680869489457386
59588,0.777684690231792
59589,0.0732582712879629
59590,0.00676514243006204
59591,0.108959279989545
59592,0.0940651344559077
59593,0.0122116947331314
59594,0.344232515881647
59595,0.0339444590140002
59596,0.569017734252918
59597,0.867460372637622
59598,0.0723490219230162
59599,0.142218341998497
59600,0.615130788516102
59601,0.00464241817190516
59602,0.479175061950774
59603,0.036428658096003
59604,0.0261905487197689
59605,0.0160964759209216
59606,0.0280620869561273
59607,0.0380981906353793
59608,0.101685094752484
59609,0.00844856813511909
59610,0.153887789069293
59611,0.00979456417923864
59612,0.24901189908721
59613,0.153849300308184
59614,0.479175061950774
59615,0.0585916802311528
59616,0.19784608421974
59617,0.207574667449032
59618,0.0876124307337705
59619,0.0103960291433861
59620,0.00844856813511909
59621,0.0576489384317231
59622,0.112472254254588
59623,0.101459352595075
59624,0.0438023681038604
59625,0.0580113396799328
59626,0.177466097430996
59627,0.160768823798551
59628,0.0243511652433666
59629,0.0148723773668983
59630,0.126927108891785
59631,0.00491471087928355
59632,0.0260237766942108
59633,0.0533899309274733
59634,0.042349967397581
59635,0.00844856813511909
59636,0.126927108891785
59637,0.0118611747701193
59638,0.963413018448574
59639,0.0193825251082095
59640,0.0318781216156443
59641,0.0144673947763311
59642,0.0170410216620597
59643,0.338124386213753
59644,0.159087922406466
59645,0.799449116858847
59646,0.0380981906353793
59647,0.880824773416799
59648,0.0212081519948516
59649,0.0438023681038604
59650,0.00676514243006204
59651,0.00282678214163437
59652,0.0419114135438978
59653,0.011613998720159
59654,0.206878581403027
59655,0.0965158429490713
59656,0.223430780634909
59657,0.10698392900568
59658,0.00601611562020671
59659,0.138523249217211
59660,0.299183471676084
59661,0.0126088281175865
59662,0.888121618177468
59663,0.248887106794636
59664,0.155486085892774
59665,0.204793976947724
59666,0.0776608338692497
59667,0.0184785329103161
59668,0.0140802021092841
59669,0.0205907919374486
59670,0.344232515881647
59671,0.00937788876221447
59672,0.00883005772317034
59673,0.010835592184493
59674,0.809567163919386
59675,0.00661642047625962
59676,0.0700844429506531
59677,0.225690901758436
59678,0.0472834587364016
59679,0.101459352595075
59680,0.00937788876221447
59681,0.0594713319670237
59682,0.164946908604248
59683,0.00937788876221447
59684,0.0977906383667938
59685,0.0794487276284744
59686,0.495993015888753
59687,0.0965158429490713
59688,0.0555426124995029
59689,0.193512390230538
59690,0.00182010862655845
59691,0.00720894618438183
59692,0.24901189908721
59693,0.0442268160994563
59694,0.151967120319301
59695,0.0623412319411323
59696,0.765843210225487
59697,0.0253169586108014
59698,0.0772107449505028
59699,0.0347238208447764
59700,0.0430163027305032
59701,0.0177625362031131
59702,0.0257224946264821
59703,0.219532785082947
59704,0.0114634633833927
59705,0.344232515881647
59706,0.0503071816922992
59707,0.0580113396799328
59708,0.0511742289958835
59709,0.180268232743346
59710,0.0259344992345506
59711,0.158198334468896
59712,0.0154613233593044
59713,0.0757112460569549
59714,0.828186268655405
59715,0.0819663135662801
59716,0.158998654295034
59717,0.00681771279208896
59718,0.153887789069293
59719,0.950175339444467
59720,0.0564458178997995
59721,0.49424935232976
59722,0.0136336250326054
59723,0.0704797550120799
59724,0.0691814105845961
59725,0.163008409008025
59726,0.0153504844981473
59727,0.0635819888709938
59728,0.00720894618438183
59729,0.00808521136410511
59730,0.201168789171575
59731,0.0582309266689685
59732,0.0470114840183787
59733,0.0552172965755105
59734,0.0286698380766081
59735,0.040017510822822
59736,0.0894364849973885
59737,0.00831843087750614
59738,0.214411833619729
59739,0.0259344992345506
59740,0.0438023681038604
59741,0.0118530462543994
59742,0.287436940028893
59743,0.055357823134012
59744,0.400006603330863
59745,0.0115035137578039
59746,0.0200136635375341
59747,0.955220988043057
59748,0.0275940733638433
59749,0.0772107449505028
59750,0.0635819888709938
59751,0.0114634633833927
59752,0.0574809219813911
59753,0.00992782283996464
59754,0.0375702847470106
59755,0.091091989827417
59756,0.0139486073756101
59757,0.00791753699527471
59758,0.0491036973392972
59759,0.0339444590140002
59760,0.0312916676365097
59761,0.00427803464065235
59762,0.753327260992609
59763,0.00355987643274549
59764,0.0988299587693305
59765,0.0151328223636984
59766,0.344232515881647
59767,0.157704159174671
59768,0.00568924681423974
59769,0.055357823134012
59770,0.101685094752484
59771,0.0471247763911448
59772,0.0491036973392972
59773,0.0208272344928881
59774,0.177466097430996
59775,0.126544354359998
59776,0.19166781775168
59777,0.417365520068142
59778,0.00676514243006204
59779,0.107081055789149
59780,0.0123923961071717
59781,0.0725861712159974
59782,0.0272272581550828
59783,0.0466950412082076
59784,0.00724773959678538
59785,0.0123258008310105
59786,0.084706127282734
59787,0.287436940028893
59788,0.0552153520490845
59789,0.219532785082947
59790,0.142218341998497
59791,0.00448765315660734
59792,0.0464025153613173
59793,0.0564458178997995
59794,0.177466097430996
59795,0.344232515881647
59796,0.0260237766942108
59797,0.0271985398153005
59798,0.0149928840328359
59799,0.0218809305982121
59800,0.0327936054478142
59801,0.0115002421818082
59802,0.146630106383054
59803,0.351726259140911
59804,0.222819207498981
59805,0.00661642047625962
59806,0.031976485093091
59807,0.0118530462543994
59808,0.00519731226223328
59809,0.0555426124995029
59810,0.0136336250326054
59811,0.0265349583499338
59812,0.0260237766942108
59813,0.0170410216620597
59814,0.00937788876221447
59815,0.750805332076811
59816,0.781203353749769
59817,0.0112126215749685
59818,0.617382573686483
59819,0.0710471267513449
59820,0.0342330574980755
59821,0.180268232743346
59822,0.0765081375516039
59823,0.0767446978566007
59824,0.125478104882386
59825,0.00831843087750614
59826,0.223430780634909
59827,0.287436940028893
59828,0.0243867509680799
59829,0.0584597222852538
59830,0.0550158170796007
59831,0.02365254670642
59832,0.10144461822661
59833,0.341417165780146
59834,0.0977906383667938
59835,0.0471247763911448
59836,0.159087922406466
59837,0.235661906322281
59838,0.0600404468327883
59839,0.223430780634909
59840,0.129250684584037
59841,0.631500003703021
59842,0.0303948176511855
59843,0.0158617572349847
59844,0.0757452351247926
59845,0.0430163027305032
59846,0.00662098191017051
59847,0.00979456417923864
59848,0.0343498946829084
59849,0.00497968283620052
